Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
22:40:38,7.450082197189289;20.95799338658788;170.8736736933325,172.31527376582903,2;2;2,7.4500821971892896e-06;2.0957993386587883e-05;0.0001708736736933325,43.11653666666666;5.882384999999999 
22:40:41,90.18596029599499;80.07045828183496;56.23007055283402,133.06617360678314,43;43;43,9.018596029599499e-05;8.007045828183496e-05;5.6230070552834024e-05,43.11653666666666;5.882384999999999 
22:40:45,46.57345719019598;13.073962138494654;89.40098636627525,101.64916017316001,27;27;27,4.657345719019598e-05;1.3073962138494656e-05;8.940098636627526e-05,43.11653666666666;5.882384999999999 
22:40:48,189.7261412970229;107.97225997289;43.419844690923526,222.57425845792494,59;59;59,0.00018972614129702292;0.00010797225997289;4.341984469092353e-05,43.11653666666666;5.882384999999999 
22:40:51,69.87702001571627;8.211363506315571;38.45437020620324,80.1808144437645,61;61;61,6.987702001571628e-05;8.211363506315572e-06;3.845437020620324e-05,43.11653666666666;5.882384999999999 
22:40:55,67.3537559223171;1.1528330389662944;249.31994048435868,258.2601211646563,15;15;15,6.735375592231711e-05;1.1528330389662943e-06;0.0002493199404843587,43.11653666666666;5.882384999999999 
22:40:58,17.613592942556156;6.946925754547473;177.08799867945757,178.0973265102001,6;6;6,1.7613592942556154e-05;6.9469257545474725e-06;0.00017708799867945758,43.11653666666666;5.882384999999999 
22:41:02,203.86440089225763;230.91700918197793;77.2965512021333,317.5816680925598,40;40;40,0.00020386440089225762;0.00023091700918197796;7.729655120213331e-05,43.11653666666666;5.882384999999999 
22:41:05,282.22712002118413;75.9429543781297;118.64391508102123,315.42964061876484,64;64;64,0.00028222712002118415;7.59429543781297e-05;0.00011864391508102123,43.11653666666666;5.882384999999999 
22:41:09,380.3183102258046;189.15066001256548;46.459358517349614,427.29200936835235,63;63;63,0.00038031831022580467;0.00018915066001256548;4.6459358517349614e-05,43.11653666666666;5.882384999999999 
22:41:12,87.63339217185992;65.89354230562793;57.03063173289635,123.5882813902023,45;45;45,8.763339217185992e-05;6.589354230562794e-05;5.7030631732896356e-05,43.11653666666666;5.882384999999999 
22:41:15,75.44852679570505;27.66238152503786;99.20349639257076,127.66762018534605,36;36;36,7.544852679570505e-05;2.766238152503786e-05;9.920349639257076e-05,43.11653666666666;5.882384999999999 
22:41:19,234.44783314069096;121.11979393323224;16.06047931350929,264.3742232945065,63;63;63,0.00023444783314069094;0.00012111979393323224;1.6060479313509292e-05,43.11653666666666;5.882384999999999 
22:41:22,119.95636156400035;118.89455806732208;196.288373711889,258.94897233268796,28;28;28,0.00011995636156400035;0.00011889455806732208;0.00019628837371188902,43.11653666666666;5.882384999999999 
22:41:26,69.36451122283931;22.830333903630873;123.15985326447176,143.18173423820824,29;29;29,6.936451122283931e-05;2.2830333903630873e-05;0.00012315985326447176,43.11653666666666;5.882384999999999 
22:41:29,122.72029280344643;28.52404472669079;20.15431475639673,127.59344731072123,74;74;74,0.00012272029280344644;2.852404472669079e-05;2.0154314756396728e-05,43.11653666666666;5.882384999999999 
22:41:32,226.71468647638983;50.440965757371224;243.05885374705127,336.1866244743453,42;42;42,0.00022671468647638985;5.044096575737123e-05;0.0002430588537470513,43.11653666666666;5.882384999999999 
22:41:36,172.09571412404378;170.9216824245462;85.31026837347966,257.116701582486,42;42;42,0.0001720957141240438;0.0001709216824245462;8.531026837347966e-05,43.11653666666666;5.882384999999999 
22:41:39,11.260229682922466;25.02314828872665;224.4464297993627,226.11755918652585,3;3;3,1.1260229682922467e-05;2.502314828872665e-05;0.0002244464297993627,43.11653666666666;5.882384999999999 
22:41:43,120.02120452562963;75.07692674636823;31.02236921946755,144.92764352411007,56;56;56,0.00012002120452562964;7.507692674636823e-05;3.102236921946755e-05,43.11653666666666;5.882384999999999 
22:41:46,161.91349867820702;153.6535029506676;183.46817200978194,288.93935378179185,34;34;34,0.00016191349867820704;0.0001536535029506676;0.00018346817200978193,43.11653666666666;5.882384999999999 
22:41:49,25.678436295191496;27.474087540308332;166.11644487382017,170.31993669049925,9;9;9,2.5678436295191497e-05;2.7474087540308334e-05;0.0001661164448738202,43.11653666666666;5.882384999999999 
22:41:53,69.58086225827525;23.928299821218356;48.62037491163562,88.1929746719499,52;52;52,6.958086225827525e-05;2.3928299821218358e-05;4.862037491163562e-05,43.11653666666666;5.882384999999999 
22:41:56,10.48523159344976;20.61881481806449;52.47167273839537,57.344154419044116,11;11;11,1.0485231593449759e-05;2.061881481806449e-05;5.247167273839537e-05,43.11653666666666;5.882384999999999 
22:42:00,214.43068618774407;105.41033949852019;129.83181992213488,271.93411024811456,52;52;52,0.0002144306861877441;0.0001054103394985202;0.0001298318199221349,43.11653666666666;5.882384999999999 
22:42:03,173.55468076070147;179.43917952855625;190.3446433925726,313.9279051503324,34;34;34,0.00017355468076070147;0.00017943917952855626;0.00019034464339257262,43.11653666666666;5.882384999999999 
22:42:06,31.688256556192965;90.43909724235499;52.58639490128303,109.31013147140997,17;17;17,3.168825655619296e-05;9.043909724235499e-05;5.258639490128303e-05,43.11653666666666;5.882384999999999 
22:42:10,53.43184736251848;84.51220115343628;33.361080268237586,105.40510487179519,30;30;30,5.343184736251849e-05;8.45122011534363e-05;3.336108026823759e-05,43.11653666666666;5.882384999999999 
22:42:13,49.22017230669669;49.03063134193408;66.26264839491114,96.0071181944192,31;31;31,4.922017230669669e-05;4.9030631341934085e-05;6.626264839491114e-05,43.11653666666666;5.882384999999999 
22:42:17,8.539319254557116;7.249941902159329;114.06063997586458,114.6093854037257,4;4;4,8.539319254557116e-06;7.249941902159329e-06;0.00011406063997586458,43.11653666666666;5.882384999999999 
22:42:20,112.82612974484746;27.392410348257123;49.66846162794525,126.28157339206354,63;63;63,0.00011282612974484747;2.7392410348257125e-05;4.966846162794525e-05,43.11653666666666;5.882384999999999 
22:42:23,14.32655357996611;94.5734595362342;293.43622352285513,308.6328023096158,3;3;3,1.4326553579966111e-05;9.45734595362342e-05;0.0002934362235228552,43.11653666666666;5.882384999999999 
22:42:27,62.85776941935209;34.384850873945936;208.13593098960226,220.1226542519157,17;17;17,6.28577694193521e-05;3.438485087394594e-05;0.00020813593098960225,43.11653666666666;5.882384999999999 
22:42:30,48.8641595077515;7.839763456980009;76.79090079944295,91.356501799545,32;32;32,4.886415950775151e-05;7.839763456980009e-06;7.679090079944295e-05,43.11653666666666;5.882384999999999 
22:42:33,83.60190573056511;58.12922114054386;18.70345348994995,103.52827712581364,54;54;54,8.360190573056511e-05;5.8129221140543864e-05;1.870345348994995e-05,43.11653666666666;5.882384999999999 
22:42:37,162.1392020638786;131.55576981544513;105.62357308389991,233.99226613000607,44;44;44,0.00016213920206387862;0.00013155576981544514;0.00010562357308389992,43.11653666666666;5.882384999999999 
22:42:40,265.06555733998596;110.41447036425245;166.84281074204853,332.0958121537861,53;53;53,0.00026506555733998594;0.00011041447036425245;0.00016684281074204856,43.11653666666666;5.882384999999999 
22:42:44,14.213078397115165;86.2473738670339;228.69052633600617,244.8264240892351,3;3;3,1.4213078397115166e-05;8.62473738670339e-05;0.00022869052633600617,43.11653666666666;5.882384999999999 
22:42:47,36.88317536671968;86.45250208218947;153.3492398229992,179.86215025873258,12;12;12,3.688317536671969e-05;8.645250208218947e-05;0.0001533492398229992,43.11653666666666;5.882384999999999 
22:42:51,62.355236466725714;29.37635557810414;20.23225100833237,71.83654893392817,60;60;60,6.235523646672571e-05;2.9376355578104143e-05;2.023225100833237e-05,43.11653666666666;5.882384999999999 
22:42:54,221.9481053066254;167.971951160429;180.38875482243634,331.6860574281522,42;42;42,0.0002219481053066254;0.000167971951160429;0.00018038875482243635,43.11653666666666;5.882384999999999 
22:42:57,170.591856206258;23.75185214678499;211.5476683552977,272.7968985726604,39;39;39,0.000170591856206258;2.375185214678499e-05;0.0002115476683552977,43.11653666666666;5.882384999999999 
22:43:01,215.55421519597377;202.5394846089673;393.46459720611017,492.24003470764626,26;26;26,0.0002155542151959738;0.00020253948460896733;0.00039346459720611014,43.11653666666666;5.882384999999999 
22:43:04,91.3038778940837;85.62201338132147;173.98738283155524,214.33417058076182,25;25;25,9.13038778940837e-05;8.562201338132147e-05;0.00017398738283155523,43.11653666666666;5.882384999999999 
22:43:08,95.76993687629705;0.07357182184886124;189.3651405779391,212.2051900595401,27;27;27,9.576993687629705e-05;7.357182184886125e-08;0.00018936514057793911,43.11653666666666;5.882384999999999 
22:43:11,118.48056069691984;16.351025660833574;17.66721308388064,120.90132224822435,79;79;79,0.00011848056069691985;1.6351025660833575e-05;1.766721308388064e-05,43.11653666666666;5.882384999999999 
22:43:15,35.16358990351347;9.422181116741314;21.245422283779902,42.15001209863744,57;57;57,3.516358990351347e-05;9.422181116741315e-06;2.1245422283779902e-05,43.11653666666666;5.882384999999999 
22:43:18,27.06694856007902;23.995636742910055;303.1632912572402,305.3135952639088,5;5;5,2.7066948560079023e-05;2.3995636742910053e-05;0.0003031632912572402,43.11653666666666;5.882384999999999 
22:43:21,97.46146528879798;51.71226189931255;93.68935069403861,144.7431852642922,42;42;42,9.746146528879799e-05;5.171226189931255e-05;9.36893506940386e-05,43.11653666666666;5.882384999999999 
22:43:25,25.878576590220316;156.14185160319093;15.94638064065279,159.07314545184985,9;9;9,2.5878576590220317e-05;0.00015614185160319095;1.5946380640652793e-05,43.11653666666666;5.882384999999999 
22:43:28,62.49676870028173;102.79355190277195;79.63526225088735,144.27104839340424,26;26;26,6.249676870028172e-05;0.00010279355190277195;7.963526225088735e-05,43.11653666666666;5.882384999999999 
22:43:31,31.774298178354783;10.46465642293315;2.6909829076071645,33.56123430069386,71;71;71,3.177429817835478e-05;1.046465642293315e-05;2.6909829076071647e-06,43.11653666666666;5.882384999999999 
22:43:35,109.39755814870183;44.13124679883362;199.64399697619405,231.89031502317803,28;28;28,0.00010939755814870184;4.413124679883362e-05;0.00019964399697619406,43.11653666666666;5.882384999999999 
22:43:38,55.50183421452845;32.04925727526265;101.37760607717006,119.93759838770679,28;28;28,5.550183421452845e-05;3.204925727526265e-05;0.00010137760607717006,43.11653666666666;5.882384999999999 
22:43:42,189.7504574076333;157.67563704172687;39.685139497141364,249.88347864520378,49;49;49,0.0001897504574076333;0.00015767563704172688;3.968513949714137e-05,43.11653666666666;5.882384999999999 
22:43:45,168.230699516932;11.292651163737123;54.496768309272525,177.19760152557552,72;72;72,0.00016823069951693202;1.1292651163737124e-05;5.449676830927253e-05,43.11653666666666;5.882384999999999 
22:43:48,148.2409861246744;190.834706544877;45.253528827023715,245.84783314193254,37;37;37,0.0001482409861246744;0.00019083470654487702;4.525352882702372e-05,43.11653666666666;5.882384999999999 
22:43:52,9.736420084635434;23.509314530689384;1.0200296656037722,25.466177692894686,22;22;22,9.736420084635434e-06;2.3509314530689384e-05;1.0200296656037722e-06,43.11653666666666;5.882384999999999 
22:43:55,2.295690237681003;5.125711418788814;7.337230504312231,9.240025037276459,14;14;14,2.295690237681003e-06;5.125711418788814e-06;7.337230504312231e-06,43.11653666666666;5.882384999999999 
22:43:59,69.45242331504872;44.43488643646254;260.15120903651655,272.9042868848259,15;15;15,6.945242331504873e-05;4.443488643646254e-05;0.0002601512090365166,43.11653666666666;5.882384999999999 
22:44:02,614.1700869115192;1335.0211859734845;137.80438675245142,1475.9662976041054,25;25;25,0.0006141700869115193;0.0013350211859734847;0.00013780438675245143,43.11653666666666;5.882384999999999 
22:44:05,653.231112902959;271.6153199545552;659.0158532682864,966.8441775991524,43;43;43,0.000653231112902959;0.00027161531995455526;0.0006590158532682864,43.11653666666666;5.882384999999999 
22:44:09,433.8480455207823;120.5031623077395;250.1491822052131,515.0919841021652,57;57;57,0.0004338480455207823;0.0001205031623077395;0.0002501491822052131,43.11653666666666;5.882384999999999 
22:44:12,290.3792519760132;378.67229658444654;182.6451651891059,510.95212549283303,35;35;35,0.00029037925197601325;0.0003786722965844466;0.00018264516518910593,43.11653666666666;5.882384999999999 
22:44:16,387.46787023544306;1069.2167929649356;1085.6226857471415,1572.2380597835206,14;14;14,0.00038746787023544307;0.0010692167929649357;0.0010856226857471416,43.11653666666666;5.882384999999999 
22:44:19,1271.7113862927752;289.08862764358526;2.035694901126206,1304.1572867998989,77;77;77,0.0012717113862927751;0.0002890886276435853;2.035694901126206e-06,43.11653666666666;5.882384999999999 
22:44:22,363.4516583220163;28.05829768498702;670.5198675473519,763.2046047959363,28;28;28,0.0003634516583220163;2.805829768498702e-05;0.0006705198675473518,43.11653666666666;5.882384999999999 
22:44:26,1377.748333257039;1145.815035349528;1832.5437728341517,2563.0644245470726,33;33;33,0.0013777483332570388;0.001145815035349528;0.0018325437728341518,43.11653666666666;5.882384999999999 
22:44:29,704.3791163380941;845.1058007939666;787.1592622279912,1352.7651156724,31;31;31,0.0007043791163380942;0.0008451058007939667;0.0007871592622279913,43.11653666666666;5.882384999999999 
22:44:33,243.62810013135254;441.6335653463981;93.23295600255044,512.9203069670347,28;28;28,0.00024362810013135256;0.0004416335653463981;9.323295600255044e-05,43.11653666666666;5.882384999999999 
22:44:36,801.4315721766154;399.45758323669355;361.6185976759496,965.7261184579725,56;56;56,0.0008014315721766155;0.00039945758323669357;0.0003616185976759496,43.11653666666666;5.882384999999999 
22:44:39,350.4063767242434;489.50076431910327;856.8641989993911,1047.1923809142552,20;20;20,0.0003504063767242434;0.0004895007643191033;0.0008568641989993911,43.11653666666666;5.882384999999999 
22:44:43,788.0015972391765;210.51454539934778;336.905947415028,882.4786164433702,63;63;63,0.0007880015972391765;0.00021051454539934778;0.000336905947415028,43.11653666666666;5.882384999999999 
22:44:46,142.43380011876482;388.9854449335733;1251.85260580381,1318.6098780322525,6;6;6,0.00014243380011876483;0.00038898544493357333;0.0012518526058038102,43.11653666666666;5.882384999999999 
22:44:50,105.1684253724416;343.7325395965578;871.3940103244706,942.6239853208605,6;6;6,0.00010516842537244161;0.00034373253959655783;0.0008713940103244706,43.11653666666666;5.882384999999999 
22:44:53,808.2980677191415;129.71148634910745;530.5563348706528,975.5310658511972,56;56;56,0.0008082980677191415;0.00012971148634910746;0.0005305563348706528,43.11653666666666;5.882384999999999 
22:44:56,506.5407464472451;639.0598083368943;1521.9721732107807,1726.6673861722377,17;17;17,0.0005065407464472451;0.0006390598083368944;0.0015219721732107807,43.11653666666666;5.882384999999999 
22:45:00,993.7190104579923;251.4535233179729;635.9585689989871,1206.295837519915,55;55;55,0.0009937190104579924;0.0002514535233179729;0.0006359585689989871,43.11653666666666;5.882384999999999 
Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
01:30:13,5.193048340479317;3.4690984471636988;7.374016415235829,9.663255827868579,33;33;33,5.193048340479317e-06;3.469098447163699e-06;7.374016415235829e-06,43.11653666666666;5.882384999999999 
01:30:15,16.097888714472653;11.040761197407711;16.264360548703394,25.408066690323945,39;39;39,1.609788871447265e-05;1.104076119740771e-05;1.6264360548703393e-05,43.11653666666666;5.882384999999999 
01:30:17,11.624347852071338;5.33645104408198;1.978957309757945,12.942930300580452,64;64;64,1.162434785207134e-05;5.3364510440819804e-06;1.978957309757945e-06,43.11653666666666;5.882384999999999 
