Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
22:09:04,330.32625727971373;1594.2907801278438;182.73931218145555,1638.3748606670038,12;12;12,0.00033032625727971374;0.001594290780127844;0.00018273931218145556,43.11659666666666;5.882553333333334 
22:09:07,377.9247320556642;3562.790291817983;1004.9287374496778,3721.046026848367,6;6;6,0.00037792473205566427;0.003562790291817983;0.001004928737449678,43.11659666666666;5.882553333333334 
22:09:11,380.36444848696374;1257.6360991891224;342.7443079217767,1357.8657268924649,16;16;16,0.00038036444848696377;0.0012576360991891225;0.0003427443079217767,43.11659666666666;5.882553333333334 
22:09:14,566.0435160923005;592.3173853524518;947.2584049606088,1252.4151200258707,27;27;27,0.0005660435160923005;0.0005923173853524519;0.0009472584049606089,43.11659666666666;5.882553333333334 
22:09:18,81.54812961896238;1935.4863388506565;662.0715778350874,2047.2167055538873,2;2;2,8.154812961896239e-05;0.0019354863388506565;0.0006620715778350875,43.11659666666666;5.882553333333334 
22:09:21,1299.991022933324;3615.6092484951023;1303.5006482315018,4057.304627144786,19;19;19,0.001299991022933324;0.0036156092484951026;0.0013035006482315019,43.11659666666666;5.882553333333334 
22:09:25,185.80251862843843;1255.1433861064913;1224.5624478181173,1763.3662932646296,6;6;6,0.00018580251862843845;0.0012551433861064914;0.0012245624478181174,43.11659666666666;5.882553333333334 
22:09:28,259.8026781177523;1359.0274220466613;2800.1809489568295,3123.374187050396,5;5;5,0.00025980267811775233;0.0013590274220466614;0.0028001809489568296,43.11659666666666;5.882553333333334 
22:09:32,256.56925889650995;2748.695013933182;74.09680044177591,2761.6376301150644,5;5;5,0.00025656925889651;0.0027486950139331825;7.409680044177591e-05,43.11659666666666;5.882553333333334 
22:09:35,515.5333429431909;2949.4139076964057;480.32984967868765,3032.413855510411,10;10;10,0.0005155333429431909;0.002949413907696406;0.00048032984967868764,43.11659666666666;5.882553333333334 
22:09:38,780.7123754660295;2088.505752455393;286.8509219773383,2248.0328161938223,20;20;20,0.0007807123754660295;0.002088505752455393;0.0002868509219773383,43.11659666666666;5.882553333333334 
22:09:42,1432.0886055723827;1008.6472319030761;2530.8525903797126,3077.8989338293245,28;28;28,0.0014320886055723828;0.0010086472319030763;0.0025308525903797127,43.11659666666666;5.882553333333334 
22:09:46,571.0975261592874;3491.6438461303705;1332.3464138062598,3780.5920302232753,9;9;9,0.0005710975261592875;0.0034916438461303706;0.0013323464138062598,43.11659666666666;5.882553333333334 
22:09:49,596.9443047587075;781.3346185016635;2307.833952716198,2508.5700792209627,14;14;14,0.0005969443047587075;0.0007813346185016636;0.002307833952716198,43.11659666666666;5.882553333333334 
22:09:52,462.2860486253107;965.2105529816941;681.8362113316745,1268.9524898214129,21;21;21,0.0004622860486253107;0.0009652105529816943;0.0006818362113316745,43.11659666666666;5.882553333333334 
22:09:56,252.80150873184166;2853.1183687369016;2221.5304647477233,3624.8297387109437,4;4;4,0.0002528015087318417;0.0028531183687369017;0.0022215304647477236,43.11659666666666;5.882553333333334 
22:09:59,86.58904639561956;349.30092892646786;624.3996875985509,720.6828510362683,7;7;7,8.658904639561957e-05;0.00034930092892646784;0.0006243996875985509,43.11659666666666;5.882553333333334 
22:10:03,20.9124786154431;4.115034103393662;3.093133967761119,21.53677657533679,76;76;76,2.09124786154431e-05;4.115034103393663e-06;3.0931339677611194e-06,43.11659666666666;5.882553333333334 
22:10:06,18.97155419667579;0.7619047991433217;0.03304497080058866,18.986875981331412,88;88;88,1.897155419667579e-05;7.619047991433217e-07;3.304497080058866e-08,43.11659666666666;5.882553333333334 
22:10:10,12.298340559005695;21.236693423588854;0.8323591708734313,24.55481927976917,30;30;30,1.2298340559005695e-05;2.123669342358885e-05;8.323591708734312e-07,43.11659666666666;5.882553333333334 
22:10:13,177.0749053891496;88.77001447041827;382.15760577198307,430.4417187460214,24;24;24,0.0001770749053891496;8.877001447041828e-05;0.00038215760577198313,43.11659666666666;5.882553333333334 
22:10:17,101.0720959695183;24.18018978754679;191.08659651121764,217.51859122400134,28;28;28,0.0001010720959695183;2.4180189787546795e-05;0.00019108659651121765,43.11659666666666;5.882553333333334 
22:10:20,16.36037801106807;16.025563872655248;389.4025597540587,390.075421180462,2;2;2,1.636037801106807e-05;1.6025563872655247e-05;0.0003894025597540587,43.11659666666666;5.882553333333334 
22:10:23,202.13733354886398;45.16249928474425;30.533553047169093,209.35962079057532,75;75;75,0.00020213733354886398;4.516249928474425e-05;3.0533553047169096e-05,43.11659666666666;5.882553333333334 
22:10:27,25.74078529675844;145.10233738581337;5.405034945827225,147.46691406985448,10;10;10,2.574078529675844e-05;0.0001451023373858134;5.405034945827225e-06,43.11659666666666;5.882553333333334 
22:10:30,80.19952071507741;112.76627470334363;188.93493246714144,234.18924941115762,20;20;20,8.019952071507742e-05;0.00011276627470334363;0.00018893493246714143,43.11659666666666;5.882553333333334 
22:10:34,125.96368786493898;194.6442305405934;97.41969145774299,251.48324681178525,30;30;30,0.00012596368786493899;0.0001946442305405934;9.741969145774299e-05,43.11659666666666;5.882553333333334 
22:10:37,8.269971567790025;9.579300600687787;5.986751130393486,13.999879243324227,36;36;36,8.269971567790025e-06;9.579300600687789e-06;5.986751130393486e-06,43.11659666666666;5.882553333333334 
22:10:41,13.870782378515244;8.534331334432165;21.020342388201385,26.59113027374383,31;31;31,1.3870782378515245e-05;8.534331334432166e-06;2.1020342388201384e-05,43.11659666666666;5.882553333333334 
22:10:44,5.381965815226097;6.080898122787701;24.76315295216658,26.06063357150746,12;12;12,5.381965815226097e-06;6.080898122787702e-06;2.4763152952166577e-05,43.11659666666666;5.882553333333334 
22:10:48,2.321876818338786;15.259294643401946;7.310420433702447,17.0786250000165,8;8;8,2.3218768183387862e-06;1.5259294643401946e-05;7.310420433702447e-06,43.11659666666666;5.882553333333334 
22:10:51,4.482269722620863;8.712649478912526;17.93656077071404,20.43822925525194,13;13;13,4.482269722620863e-06;8.712649478912528e-06;1.793656077071404e-05,43.11659666666666;5.882553333333334 
22:10:54,116.6524879709877;40.37721341451009;8.149637994787184,123.7115148738726,71;71;71,0.00011665248797098771;4.037721341451009e-05;8.149637994787184e-06,43.11659666666666;5.882553333333334 
22:10:58,530.416673107147;1123.0969296487172;222.3402805264829,1261.793866224204,25;25;25,0.0005304166731071469;0.0011230969296487172;0.00022234028052648292,43.11659666666666;5.882553333333334 
22:11:01,284.1399873892465;1302.575389048258;706.7988810888721,1508.9741001409745,11;11;11,0.0002841399873892465;0.001302575389048258;0.0007067988810888721,43.11659666666666;5.882553333333334 
22:11:05,46.151354449589846;1455.342912686666;453.23422057787434,1524.9833440820505,2;2;2,4.615135444958985e-05;0.0014553429126866661;0.00045323422057787433,43.11659666666666;5.882553333333334 
22:11:08,408.3510448201498;565.0440615971884;583.6789311854016,909.2339974185347,27;27;27,0.00040835104482014986;0.0005650440615971884;0.0005836789311854016,43.11659666666666;5.882553333333334 
22:11:12,334.10834771474214;1385.1896865940091;1698.1423945872064,2216.769371890873,9;9;9,0.00033410834771474215;0.0013851896865940093;0.0016981423945872064,43.11659666666666;5.882553333333334 
22:11:15,83.20037816047659;1705.8817761516566;1556.6126549911771,2310.843546156048,2;2;2,8.32003781604766e-05;0.0017058817761516566;0.0015566126549911772,43.11659666666666;5.882553333333334 
22:11:19,564.2073379961647;1044.6145004367831;1987.5677068392151,2315.1619304147184,14;14;14,0.0005642073379961647;0.0010446145004367833;0.001987567706839215,43.11659666666666;5.882553333333334 
22:11:22,47.49684590339681;1161.1759588654834;116.35695370355847,1167.9574044001424,2;2;2,4.7496845903396815e-05;0.0011611759588654833;0.00011635695370355848,43.11659666666666;5.882553333333334 
22:11:25,28.438626594543216;1633.9297813638052;113.29250027660542,1638.099654028741,1;1;1,2.8438626594543217e-05;0.0016339297813638051;0.00011329250027660543,43.11659666666666;5.882553333333334 
22:11:29,406.2947747484842;264.7432130018873;791.8653648662595,928.5554204748678,26;26;26,0.0004062947747484842;0.0002647432130018873;0.0007918653648662595,43.11659666666666;5.882553333333334 
22:11:32,23.864080349604134;190.0983648363747;544.1378178819036,576.8820048273958,2;2;2,2.3864080349604134e-05;0.00019009836483637472;0.0005441378178819037,43.11659666666666;5.882553333333334 
22:11:36,251.06945346832322;1013.7236876106259;1978.216603584297,2236.9650234155115,6;6;6,0.0002510694534683232;0.001013723687610626;0.001978216603584297,43.11659666666666;5.882553333333334 
22:11:39,546.799496758779;172.59949405670162;1085.9768280760384,1228.0577942924253,26;26;26,0.000546799496758779;0.00017259949405670162;0.0010859768280760385,43.11659666666666;5.882553333333334 
22:11:43,62.36521230697634;107.98285930315664;643.5283612791771,655.4986417835224,5;5;5,6.236521230697635e-05;0.00010798285930315665;0.0006435283612791771,43.11659666666666;5.882553333333334 
22:11:46,915.1717382844289;398.42570726076764;1391.0473752911762,1712.1025538983513,32;32;32,0.0009151717382844289;0.00039842570726076763;0.0013910473752911762,43.11659666666666;5.882553333333334 
22:11:50,388.6375375048315;2509.238062006632;1643.4099470520014,3024.584441117503,7;7;7,0.00038863753750483155;0.002509238062006632;0.0016434099470520015,43.11659666666666;5.882553333333334 
22:11:53,763.7310013993585;1261.8409158547715;968.0411976528252,1764.2650877282563,26;26;26,0.0007637310013993586;0.0012618409158547718;0.0009680411976528253,43.11659666666666;5.882553333333334 
22:11:57,468.97983743349664;292.5396448802947;105.69278047558939,562.7543830042544,56;56;56,0.00046897983743349664;0.0002925396448802947;0.0001056927804755894,43.11659666666666;5.882553333333334 
22:12:00,7.546723149617213;2.849349371592219;79.18447896958902,79.59430590075931,5;5;5,7.546723149617213e-06;2.849349371592219e-06;7.918447896958903e-05,43.11659666666666;5.882553333333334 
22:12:04,722.2707858276367;345.33615591684986;575.2830146344152,985.8411107122483,47;47;47,0.0007222707858276367;0.00034533615591684987;0.0005752830146344152,43.11659666666666;5.882553333333334 
22:12:07,413.199303181966;100.15182470639603;560.5755086549156,703.5687265973384,36;36;36,0.000413199303181966;0.00010015182470639603;0.0005605755086549156,43.11659666666666;5.882553333333334 
22:12:11,669.4724043210344;60.28337914466816;248.7675283304469,716.7375175753856,69;69;69,0.0006694724043210345;6.028337914466817e-05;0.00024876752833044694,43.11659666666666;5.882553333333334 
22:12:14,635.4840930970508;1305.3686243184407;590.4051414744131,1567.2924133721256,24;24;24,0.0006354840930970509;0.0013053686243184406;0.0005904051414744131,43.11659666666666;5.882553333333334 
22:12:17,937.6554117393499;3082.091336050032;64.26498638472111,3222.2064898751896,17;17;17,0.00093765541173935;0.0030820913360500323;6.426498638472111e-05,43.11659666666666;5.882553333333334 
22:12:21,480.13033287366244;1971.1593200969692;1232.1016890875337,2373.6193405857803,12;12;12,0.0004801303328736625;0.0019711593200969694;0.0012321016890875338,43.11659666666666;5.882553333333334 
22:12:24,211.10935487429322;3084.3901437377926;2350.9844497203876,3883.9615859749892,3;3;3,0.00021110935487429321;0.0030843901437377927;0.0023509844497203876,43.11659666666666;5.882553333333334 
22:12:28,1101.5272925567624;1880.0399952475225;965.583400011079,2383.3304559701096,28;28;28,0.0011015272925567626;0.0018800399952475226;0.0009655834000110791,43.11659666666666;5.882553333333334 
22:12:31,1324.2952872339888;2008.1883921273547;4134.042443501164,4782.978731996858,16;16;16,0.0013242952872339888;0.0020081883921273546;0.004134042443501164,43.11659666666666;5.882553333333334 
22:12:35,91.59878867149382;2576.318105812073;2458.704196236905,3562.447423473666,1;1;1,9.159878867149382e-05;0.002576318105812073;0.002458704196236905,43.11659666666666;5.882553333333334 
22:12:38,333.0789656988776;2420.854611345927;1183.835456504811,2715.316746669498,7;7;7,0.00033307896569887763;0.002420854611345927;0.001183835456504811,43.11659666666666;5.882553333333334 
22:12:42,200.68335483233082;28.517186336517035;1643.1661624558894,1655.6213565496566,7;7;7,0.00020068335483233084;2.8517186336517036e-05;0.0016431661624558896,43.11659666666666;5.882553333333334 
22:12:45,97.95526938120514;974.8247690232597;1315.0632705720238,1639.8993782267205,3;3;3,9.795526938120515e-05;0.0009748247690232598;0.0013150632705720238,43.11659666666666;5.882553333333334 
22:12:49,478.3097420279187;3584.753351109822;1577.31252351123,3945.5229811062154,7;7;7,0.0004783097420279187;0.0035847533511098218;0.00157731252351123,43.11659666666666;5.882553333333334 
22:12:52,170.8337703323367;2460.5646904436744;1189.6183264001295,2738.385388408867,4;4;4,0.00017083377033233672;0.0024605646904436746;0.0011896183264001295,43.11659666666666;5.882553333333334 
22:12:56,330.4422264226274;2351.0767262427016;484.5465126546138,2423.1259068832946,8;8;8,0.00033044222642262747;0.0023510767262427015;0.00048454651265461383,43.11659666666666;5.882553333333334 
22:12:59,150.06594140052732;2291.8345754241936;568.6752674483877,2366.0974341065744,4;4;4,0.0001500659414005273;0.002291834575424194;0.0005686752674483877,43.11659666666666;5.882553333333334 
22:13:03,162.78139678001375;74.37612396876015;377.19587222735026,417.5000802151063,23;23;23,0.00016278139678001374;7.437612396876016e-05;0.0003771958722273503,43.11659666666666;5.882553333333334 
22:13:06,41.18338600476593;4.68552746772765;26.73088744171359,49.32104818320411,57;57;57,4.118338600476593e-05;4.6855274677276505e-06;2.673088744171359e-05,43.11659666666666;5.882553333333334 
22:13:09,29.30091328620943;5.9973504606882395;14.09149784402075,33.06179129209915,62;62;62,2.930091328620943e-05;5.9973504606882395e-06;1.4091497844020751e-05,43.11659666666666;5.882553333333334 
22:13:13,24.65279521942082;25.325540946324637;14.928221445055456,38.36658874420917,40;40;40,2.465279521942082e-05;2.532554094632464e-05;1.4928221445055457e-05,43.11659666666666;5.882553333333334 
22:13:16,36.12688197771663;19.969138221740707;91.84132628760189,100.69134668389636,21;21;21,3.612688197771663e-05;1.9969138221740705e-05;9.18413262876019e-05,43.11659666666666;5.882553333333334 
22:13:20,86.01605907122229;67.70353382110595;61.90320620537726,125.7558660600574,43;43;43,8.601605907122229e-05;6.770353382110596e-05;6.190320620537726e-05,43.11659666666666;5.882553333333334 
22:13:23,16.1197108650209;20.641883948644004;41.689659897480524,49.23373024349014,19;19;19,1.6119710865020896e-05;2.0641883948644005e-05;4.1689659897480525e-05,43.11659666666666;5.882553333333334 
22:13:27,153.6379157002764;0.4139973704019931;62.753023096727034,165.9600025377389,68;68;68,0.0001536379157002764;4.1399737040199307e-07;6.275302309672703e-05,43.11659666666666;5.882553333333334 
22:13:30,6.266698147456118;7.5392412694295;100.66620396931647,101.1424554091012,4;4;4,6.266698147456119e-06;7.5392412694295e-06;0.00010066620396931647,43.11659666666666;5.882553333333334 
22:13:34,141.41564092318194;174.7598869609832;97.21456324260913,244.92870982141153,35;35;35,0.00014141564092318192;0.00017475988696098323;9.721456324260914e-05,43.11659666666666;5.882553333333334 
22:13:37,53.178710416157514;239.20630894025174;80.98823558491297,258.0827924940019,12;12;12,5.317871041615752e-05;0.00023920630894025174;8.098823558491298e-05,43.11659666666666;5.882553333333334 
22:13:41,2.820045340856059;16.703921009699652;1.340503533704407,16.993251088200967,10;10;10,2.8200453408560588e-06;1.670392100969965e-05;1.340503533704407e-06,43.11659666666666;5.882553333333334 
22:13:44,6.419453201293946;3.817629365920873;2.982776234883744,8.042426713780594,53;53;53,6.419453201293947e-06;3.817629365920873e-06;2.982776234883744e-06,43.11659666666666;5.882553333333334 
22:13:48,19.1006166299183;6.012937711080004;13.534097770012465,24.16941823893773,52;52;52,1.91006166299183e-05;6.0129377110800045e-06;1.3534097770012465e-05,43.11659666666666;5.882553333333334 
22:13:51,8.588574965794404;11.076300128300826;3.8793548774460618,14.54295151406453,36;36;36,8.588574965794405e-06;1.1076300128300825e-05;3.879354877446062e-06,43.11659666666666;5.882553333333334 
22:13:55,1.871093537012536;3.646793101628826;14.011067632081264,14.59829124045321,7;7;7,1.871093537012536e-06;3.646793101628826e-06;1.4011067632081264e-05,43.11659666666666;5.882553333333334 
22:13:58,0.38781078974398087;7.161406319935955;5.091419467881053,8.795378893815698,3;3;3,3.878107897439809e-07;7.161406319935955e-06;5.091419467881054e-06,43.11659666666666;5.882553333333334 
